54 : 1688316733.192678, 1688316748.4797475, 15.28706955909729
67 : 1688316733.1809456, 1688316748.479931, 15.298985481262207
222 : 1688316733.1801984, 1688316748.4801598, 15.29996132850647
223 : 1688316733.1692283, 1688316748.4803748, 15.31114649772644
458 : 1688316733.193878, 1688316748.4806528, 15.28677487373352
128 : 1688316733.1778026, 1688316748.4808712, 15.3030686378479
485 : 1688316733.1961048, 1688316748.4811037, 15.284998893737793
45 : 1688316733.1764476, 1688316748.4812627, 15.30481505393982
139 : 1688316733.1678069, 1688316748.4819522, 15.31414532661438
273 : 1688316733.185111, 1688316748.4820917, 15.296980619430542
500 : 1688316733.199711, 1688316748.4829326, 15.28322148323059
132 : 1688316733.20244, 1688316748.4830983, 15.28065824508667
124 : 1688316733.1788769, 1688316748.4832745, 15.304397583007812
265 : 1688316733.184134, 1688316748.4833527, 15.299218654632568
430 : 1688316733.1982982, 1688316748.4835865, 15.285288333892822
48 : 1688316733.166258, 1688316748.4836934, 15.317435264587402
317 : 1688316733.2036326, 1688316748.4838002, 15.280167579650879
228 : 1688316733.1802325, 1688316748.4841177, 15.303885221481323
84 : 1688316733.182384, 1688316748.4846437, 15.302259683609009
105 : 1688316733.1822376, 1688316748.4849343, 15.302696704864502
151 : 1688316733.1818836, 1688316748.4851897, 15.303306102752686
92 : 1688316733.167059, 1688316748.4854147, 15.318355798721313
286 : 1688316733.1819232, 1688316748.4854786, 15.303555488586426
407 : 1688316733.192901, 1688316748.4861836, 15.293282747268677
153 : 1688316733.1681435, 1688316748.4867337, 15.31859016418457
10 : 1688316733.1707883, 1688316748.4868994, 15.316111087799072
281 : 1688316733.1702266, 1688316748.4870698, 15.316843271255493
243 : 1688316733.1850414, 1688316748.4873805, 15.30233907699585
489 : 1688316733.1957889, 1688316748.4875484, 15.291759490966797
264 : 1688316733.1842399, 1688316748.487712, 15.30347204208374
352 : 1688316733.192068, 1688316748.4878132, 15.295745134353638
83 : 1688316733.1829238, 1688316748.488009, 15.305085182189941
237 : 1688316733.1694937, 1688316748.4884367, 15.31894302368164
206 : 1688316733.168943, 1688316748.488516, 15.319573163986206
315 : 1688316733.1962838, 1688316748.4887757, 15.292491912841797
12 : 1688316733.1708283, 1688316748.4889033, 15.318074941635132
369 : 1688316733.1972687, 1688316748.48907, 15.29180121421814
370 : 1688316733.1973865, 1688316748.4893467, 15.2919602394104
331 : 1688316733.196558, 1688316748.4897523, 15.29319429397583
46 : 1688316733.181087, 1688316748.4899118, 15.30882477760315
448 : 1688316733.2035964, 1688316748.4901273, 15.2865309715271
290 : 1688316733.1855485, 1688316748.490227, 15.304678440093994
164 : 1688316733.1849606, 1688316748.4906085, 15.305647850036621
442 : 1688316733.198566, 1688316748.490909, 15.292343139648438
209 : 1688316733.1690102, 1688316748.491082, 15.32207179069519
372 : 1688316733.1973112, 1688316748.491185, 15.29387378692627
188 : 1688316733.178692, 1688316748.4915297, 15.312837600708008
88 : 1688316733.1669717, 1688316748.4918683, 15.324896574020386
326 : 1688316733.2071931, 1688316748.4919171, 15.284723997116089
179 : 1688316733.1785786, 1688316748.4920917, 15.313513040542603
403 : 1688316733.2024007, 1688316748.4922194, 15.28981876373291
40 : 1688316733.1783066, 1688316748.4924524, 15.314145803451538
240 : 1688316733.176305, 1688316748.4928832, 15.316578149795532
375 : 1688316733.1976428, 1688316748.493829, 15.296186208724976
456 : 1688316733.1939485, 1688316748.4940224, 15.300073862075806
424 : 1688316733.2030015, 1688316748.494073, 15.29107141494751
126 : 1688316733.1776783, 1688316748.494123, 15.316444635391235
122 : 1688316733.1675553, 1688316748.4941823, 15.326627016067505
187 : 1688316733.168651, 1688316748.4944303, 15.32577919960022
189 : 1688316733.1686907, 1688316748.4946325, 15.325941801071167
207 : 1688316733.180125, 1688316748.4947364, 15.314611434936523
235 : 1688316733.1694221, 1688316748.4948738, 15.325451612472534
467 : 1688316733.1942406, 1688316748.4949303, 15.300689697265625
346 : 1688316733.1918879, 1688316748.495044, 15.30315613746643
79 : 1688316733.166821, 1688316748.4952357, 15.328414678573608
80 : 1688316733.2022133, 1688316748.4954586, 15.293245315551758
82 : 1688316733.1820374, 1688316748.495614, 15.313576698303223
180 : 1688316733.1685078, 1688316748.4957683, 15.327260494232178
112 : 1688316733.1776414, 1688316748.4959114, 15.318269968032837
282 : 1688316733.1847713, 1688316748.4960103, 15.311239004135132
368 : 1688316733.19735, 1688316748.4960527, 15.298702716827393
33 : 1688316733.166015, 1688316748.496281, 15.330265998840332
446 : 1688316733.2035213, 1688316748.4963937, 15.292872428894043
152 : 1688316733.183005, 1688316748.4965625, 15.313557386398315
379 : 1688316733.2005546, 1688316748.497215, 15.296660423278809
239 : 1688316733.180088, 1688316748.4975686, 15.317480564117432
135 : 1688316733.200793, 1688316748.498092, 15.297298908233643
155 : 1688316733.1790345, 1688316748.4982128, 15.319178342819214
208 : 1688316733.1842744, 1688316748.4983246, 15.314050197601318
60 : 1688316733.1783445, 1688316748.499457, 15.321112394332886
2 : 1688316733.165534, 1688316748.5002553, 15.334721326828003
1 : 1688316733.1705053, 1688316748.5010636, 15.33055830001831
499 : 1688316733.1992705, 1688316748.5012577, 15.301987171173096
249 : 1688316733.1696532, 1688316748.501764, 15.33211088180542
6 : 1688316733.1706333, 1688316748.5019183, 15.331284999847412
232 : 1688316733.18005, 1688316748.5025008, 15.322450876235962
182 : 1688316733.1685927, 1688316748.5031707, 15.334578037261963
137 : 1688316733.1822865, 1688316748.503218, 15.320931434631348
86 : 1688316733.177602, 1688316748.5034218, 15.325819730758667
250 : 1688316733.1846247, 1688316748.5034714, 15.318846702575684
294 : 1688316733.1995895, 1688316748.503673, 15.304083585739136
321 : 1688316733.196361, 1688316748.503864, 15.30750298500061
5 : 1688316733.1857915, 1688316748.5040295, 15.318238019943237
230 : 1688316733.169341, 1688316748.5042472, 15.334906101226807
269 : 1688316733.181958, 1688316748.504412, 15.32245397567749
229 : 1688316733.1692965, 1688316748.5046134, 15.335316896438599
360 : 1688316733.2002563, 1688316748.5048845, 15.304628133773804
366 : 1688316733.2005184, 1688316748.505024, 15.304505586624146
287 : 1688316733.17543, 1688316748.5052662, 15.329836130142212
496 : 1688316733.1990469, 1688316748.50549, 15.306443214416504
455 : 1688316733.1938393, 1688316748.50585, 15.312010765075684
359 : 1688316733.2003362, 1688316748.506981, 15.306644678115845
163 : 1688316733.1682124, 1688316748.5082908, 15.340078353881836
364 : 1688316733.2003748, 1688316748.5088532, 15.308478355407715
362 : 1688316733.1922119, 1688316748.5090675, 15.316855669021606
27 : 1688316733.1808228, 1688316748.5092833, 15.328460454940796
334 : 1688316733.2001853, 1688316748.5097356, 15.309550285339355
478 : 1688316733.1950903, 1688316748.5099688, 15.314878463745117
476 : 1688316733.1988366, 1688316748.5103846, 15.311547994613647
101 : 1688316733.1827636, 1688316748.5109277, 15.328164100646973
96 : 1688316733.1924858, 1688316748.5111966, 15.318710803985596
457 : 1688316733.1937695, 1688316748.5117168, 15.317947387695312
386 : 1688316733.201432, 1688316748.5120938, 15.310661792755127
26 : 1688316733.1738844, 1688316748.5128174, 15.338932991027832
432 : 1688316733.1983755, 1688316748.513039, 15.314663648605347
263 : 1688316733.1698785, 1688316748.5131059, 15.34322738647461
279 : 1688316733.170149, 1688316748.5140817, 15.343932628631592
24 : 1688316733.1809964, 1688316748.5143447, 15.333348274230957
495 : 1688316733.1989594, 1688316748.5149887, 15.31602931022644
69 : 1688316733.201468, 1688316748.515387, 15.313919067382812
296 : 1688316733.1909559, 1688316748.5158339, 15.324877977371216
210 : 1688316733.184308, 1688316748.5162933, 15.331985235214233
211 : 1688316733.179157, 1688316748.5163846, 15.337227582931519
293 : 1688316733.1820767, 1688316748.5167484, 15.33467173576355
473 : 1688316733.194624, 1688316748.5171783, 15.322554349899292
475 : 1688316733.1947832, 1688316748.5172396, 15.322456359863281
486 : 1688316733.1955042, 1688316748.5186894, 15.323185205459595
297 : 1688316733.1756847, 1688316748.5192316, 15.343546867370605
382 : 1688316733.1975946, 1688316748.5195525, 15.32195782661438
36 : 1688316733.1660554, 1688316748.520535, 15.354479551315308
444 : 1688316733.2032785, 1688316748.5208492, 15.317570686340332
322 : 1688316733.2066908, 1688316748.5209837, 15.314292907714844
149 : 1688316733.1679847, 1688316748.521127, 15.353142261505127
416 : 1688316733.1930492, 1688316748.521556, 15.328506708145142
13 : 1688316733.1657708, 1688316748.5217595, 15.35598874092102
292 : 1688316733.1703875, 1688316748.521969, 15.351581573486328
434 : 1688316733.203208, 1688316748.524006, 15.32079792022705
87 : 1688316733.1811714, 1688316748.5241556, 15.342984199523926
385 : 1688316733.192448, 1688316748.524214, 15.331766128540039
417 : 1688316733.1930857, 1688316748.5244267, 15.331341028213501
172 : 1688316733.1683638, 1688316748.525168, 15.356804132461548
93 : 1688316733.192526, 1688316748.5254374, 15.332911252975464
355 : 1688316733.199965, 1688316748.5257304, 15.325765371322632
353 : 1688316733.1969903, 1688316748.5258186, 15.32882833480835
146 : 1688316733.1786182, 1688316748.5258725, 15.347254276275635
14 : 1688316733.1708834, 1688316748.526036, 15.355152606964111
35 : 1688316733.1852305, 1688316748.5267665, 15.341536045074463
307 : 1688316733.1958938, 1688316748.527331, 15.331437349319458
174 : 1688316733.1835227, 1688316748.5274901, 15.34396743774414
299 : 1688316733.1821156, 1688316748.5281105, 15.34599494934082
349 : 1688316733.1919615, 1688316748.5284917, 15.336530208587646
156 : 1688316733.1831086, 1688316748.5287004, 15.34559178352356
52 : 1688316733.1664703, 1688316748.5288665, 15.362396240234375
351 : 1688316733.1920292, 1688316748.5291603, 15.337131023406982
37 : 1688316733.1660872, 1688316748.529726, 15.363638877868652
99 : 1688316733.1775653, 1688316748.5299656, 15.352400302886963
350 : 1688316733.1919947, 1688316748.530091, 15.338096380233765
25 : 1688316733.1979408, 1688316748.530576, 15.332635164260864
196 : 1688316733.1792681, 1688316748.5309463, 15.351678133010864
394 : 1688316733.2016442, 1688316748.5310647, 15.329420566558838
177 : 1688316733.1684682, 1688316748.5311153, 15.36264705657959
401 : 1688316733.2017236, 1688316748.531228, 15.329504489898682
459 : 1688316733.1941245, 1688316748.531398, 15.337273597717285
74 : 1688316733.1782172, 1688316748.5315008, 15.353283643722534
17 : 1688316733.1709256, 1688316748.531609, 15.36068344116211
462 : 1688316733.194017, 1688316748.5317767, 15.337759733200073
363 : 1688316733.19225, 1688316748.531967, 15.339716911315918
213 : 1688316733.1843743, 1688316748.5331166, 15.348742246627808
116 : 1688316733.1674373, 1688316748.534324, 15.366886615753174
32 : 1688316733.1950343, 1688316748.536173, 15.34113883972168
421 : 1688316733.20286, 1688316748.5362535, 15.333393335342407
463 : 1688316733.1940506, 1688316748.5366757, 15.342625141143799
168 : 1688316733.1834514, 1688316748.5369442, 15.353492736816406
301 : 1688316733.1957195, 1688316748.5372803, 15.34156084060669
194 : 1688316733.1787617, 1688316748.5374389, 15.35867714881897
406 : 1688316733.1979015, 1688316748.537624, 15.339722394943237
418 : 1688316733.2026834, 1688316748.5377378, 15.335054397583008
160 : 1688316733.2008297, 1688316748.5379047, 15.337074995040894
91 : 1688316733.182159, 1688316748.5381413, 15.355982303619385
125 : 1688316733.1675951, 1688316748.5382426, 15.370647430419922
405 : 1688316733.2017736, 1688316748.538876, 15.33710241317749
19 : 1688316733.1810424, 1688316748.5415902, 15.3605477809906
130 : 1688316733.1676736, 1688316748.5418067, 15.374133110046387
205 : 1688316733.183743, 1688316748.542084, 15.358340978622437
121 : 1688316733.1674845, 1688316748.542295, 15.374810457229614
404 : 1688316733.2021735, 1688316748.5424435, 15.340270042419434
271 : 1688316733.1817832, 1688316748.5426424, 15.360859155654907
320 : 1688316733.2098665, 1688316748.5426798, 15.332813262939453
197 : 1688316733.1801627, 1688316748.5430384, 15.362875699996948
247 : 1688316733.1839924, 1688316748.5431788, 15.35918641090393
494 : 1688316733.1988714, 1688316748.5440066, 15.34513521194458
127 : 1688316733.1788394, 1688316748.5466795, 15.367840051651001
4 : 1688316733.1858294, 1688316748.5467596, 15.36093020439148
16 : 1688316733.1809015, 1688316748.5469537, 15.366052150726318
410 : 1688316733.1979895, 1688316748.5471885, 15.349199056625366
166 : 1688316733.1682832, 1688316748.5473657, 15.379082441329956
388 : 1688316733.2011821, 1688316748.5476322, 15.346450090408325
85 : 1688316733.1669006, 1688316748.5480816, 15.381181001663208
310 : 1688316733.198999, 1688316748.548282, 15.34928297996521
159 : 1688316733.1832342, 1688316748.5493286, 15.36609435081482
221 : 1688316733.1793427, 1688316748.549864, 15.370521306991577
329 : 1688316733.1997814, 1688316748.5500596, 15.35027813911438
380 : 1688316733.2009323, 1688316748.5502396, 15.349307298660278
454 : 1688316733.1987298, 1688316748.550474, 15.351744174957275
258 : 1688316733.1697712, 1688316748.55101, 15.38123869895935
131 : 1688316733.1777627, 1688316748.5516367, 15.373873949050903
43 : 1688316733.1661909, 1688316748.5517483, 15.385557413101196
411 : 1688316733.1929843, 1688316748.5519986, 15.35901427268982
270 : 1688316733.1700068, 1688316748.5523152, 15.38230848312378
367 : 1688316733.200443, 1688316748.5523796, 15.35193657875061
328 : 1688316733.1964736, 1688316748.5530627, 15.356589078903198
284 : 1688316733.1701915, 1688316748.553222, 15.383030414581299
449 : 1688316733.1935992, 1688316748.5534642, 15.359864950180054
195 : 1688316733.1688082, 1688316748.5537665, 15.384958267211914
303 : 1688316733.1956506, 1688316748.5545, 15.35884952545166
111 : 1688316733.1825757, 1688316748.5548496, 15.372273921966553
493 : 1688316733.1960645, 1688316748.5552888, 15.359224319458008
186 : 1688316733.1792252, 1688316748.5557241, 15.376498937606812
309 : 1688316733.195959, 1688316748.5557775, 15.359818458557129
300 : 1688316733.2005894, 1688316748.5561965, 15.355607032775879
227 : 1688316733.179406, 1688316748.5565717, 15.377165794372559
471 : 1688316733.1944737, 1688316748.5567436, 15.362269878387451
400 : 1688316733.201571, 1688316748.556971, 15.355400085449219
323 : 1688316733.2001476, 1688316748.5571985, 15.357050895690918
302 : 1688316733.195615, 1688316748.5575924, 15.361977338790894
39 : 1688316733.202133, 1688316748.5579581, 15.355825185775757
391 : 1688316733.2011504, 1688316748.5582664, 15.357115983963013
327 : 1688316733.1968546, 1688316748.558564, 15.361709356307983
15 : 1688316733.2023294, 1688316748.5588427, 15.356513261795044
140 : 1688316733.1818292, 1688316748.5591397, 15.377310514450073
342 : 1688316733.191722, 1688316748.5593781, 15.367656230926514
262 : 1688316733.18441, 1688316748.5596833, 15.37527322769165
253 : 1688316733.1840305, 1688316748.5597453, 15.375714778900146
492 : 1688316733.1960316, 1688316748.5597885, 15.363756895065308
441 : 1688316733.2034867, 1688316748.5604308, 15.35694408416748
308 : 1688316733.1959267, 1688316748.561033, 15.365106344223022
450 : 1688316733.1986852, 1688316748.561208, 15.362522840499878
136 : 1688316733.1677704, 1688316748.5619984, 15.394227981567383
393 : 1688316733.1978557, 1688316748.5621374, 15.36428165435791
395 : 1688316733.2015371, 1688316748.5624504, 15.360913276672363
490 : 1688316733.1958234, 1688316748.563026, 15.367202520370483
220 : 1688316733.174599, 1688316748.5633152, 15.388716220855713
109 : 1688316733.1824803, 1688316748.5633655, 15.380885124206543
165 : 1688316733.183272, 1688316748.5635345, 15.380262613296509
118 : 1688316733.1828477, 1688316748.563746, 15.380898237228394
198 : 1688316733.1842058, 1688316748.5638478, 15.379642009735107
336 : 1688316733.196632, 1688316748.564005, 15.367372989654541
338 : 1688316733.2001073, 1688316748.564223, 15.364115715026855
108 : 1688316733.210308, 1688316748.5644674, 15.354159355163574
397 : 1688316733.2018769, 1688316748.5650725, 15.363195657730103
384 : 1688316733.2010412, 1688316748.5654223, 15.364381074905396
381 : 1688316733.2010028, 1688316748.5658596, 15.364856719970703
181 : 1688316733.168542, 1688316748.5660813, 15.397539377212524
141 : 1688316733.1817427, 1688316748.5662487, 15.384505987167358
482 : 1688316733.195234, 1688316748.5664012, 15.371167182922363
383 : 1688316733.201251, 1688316748.5668871, 15.365636110305786
325 : 1688316733.1964374, 1688316748.5671167, 15.370679378509521
343 : 1688316733.1917784, 1688316748.5672998, 15.375521421432495
103 : 1688316733.1671774, 1688316748.5675125, 15.40033507347107
3 : 1688316733.17626, 1688316748.5678983, 15.391638278961182
255 : 1688316733.184066, 1688316748.5684152, 15.38434910774231
472 : 1688316733.1945894, 1688316748.5686235, 15.37403416633606
158 : 1688316733.1832006, 1688316748.568971, 15.385770320892334
95 : 1688316733.2008648, 1688316748.5695615, 15.368696689605713
276 : 1688316733.1849182, 1688316748.570744, 15.385825872421265
428 : 1688316733.1932347, 1688316748.5708792, 15.377644538879395
50 : 1688316733.1811306, 1688316748.5709867, 15.389856100082397
178 : 1688316733.1835938, 1688316748.5710943, 15.387500524520874
330 : 1688316733.1967797, 1688316748.5712013, 15.3744215965271
244 : 1688316733.169571, 1688316748.5714054, 15.401834487915039
426 : 1688316733.2031343, 1688316748.571758, 15.368623733520508
425 : 1688316733.202943, 1688316748.5719695, 15.36902642250061
81 : 1688316733.166857, 1688316748.572131, 15.405273914337158
201 : 1688316733.168886, 1688316748.5725687, 15.403682708740234
427 : 1688316733.2031724, 1688316748.572971, 15.36979866027832
154 : 1688316733.1830487, 1688316748.5737224, 15.390673637390137
28 : 1688316733.1791203, 1688316748.5739007, 15.394780397415161
358 : 1688316733.196939, 1688316748.5743759, 15.377436876296997
199 : 1688316733.1836684, 1688316748.574714, 15.391045570373535
419 : 1688316733.1981497, 1688316748.574739, 15.376589298248291
345 : 1688316733.1918483, 1688316748.574846, 15.382997751235962
498 : 1688316733.1990843, 1688316748.5750222, 15.375937938690186
30 : 1688316733.18244, 1688316748.5752633, 15.392823219299316
319 : 1688316733.1963198, 1688316748.575386, 15.379066228866577
9 : 1688316733.165597, 1688316748.575485, 15.40988802909851
129 : 1688316733.1676388, 1688316748.5757713, 15.408132553100586
226 : 1688316733.1692624, 1688316748.5759766, 15.40671420097351
157 : 1688316733.1784546, 1688316748.5762208, 15.39776611328125
113 : 1688316733.1787975, 1688316748.5763793, 15.397581815719604
470 : 1688316733.1945508, 1688316748.5765445, 15.381993770599365
324 : 1688316733.1963956, 1688316748.5766306, 15.380234956741333
344 : 1688316733.1918137, 1688316748.5768437, 15.385030031204224
31 : 1688316733.1659818, 1688316748.577295, 15.41131329536438
72 : 1688316733.1925607, 1688316748.5776613, 15.385100603103638
204 : 1688316733.184341, 1688316748.577891, 15.393550157546997
51 : 1688316733.1662974, 1688316748.5786068, 15.412309408187866
184 : 1688316733.1786566, 1688316748.578984, 15.400327444076538
477 : 1688316733.1948793, 1688316748.5793521, 15.384472846984863
175 : 1688316733.1785374, 1688316748.580064, 15.401526689529419
114 : 1688316733.1673973, 1688316748.580533, 15.413135766983032
409 : 1688316733.2020485, 1688316748.5807598, 15.378711223602295
64 : 1688316733.1806812, 1688316748.5810091, 15.400327920913696
218 : 1688316733.18385, 1688316748.581389, 15.397538900375366
260 : 1688316733.1841712, 1688316748.5814457, 15.397274494171143
257 : 1688316733.1844447, 1688316748.5825143, 15.398069620132446
491 : 1688316733.1959941, 1688316748.5828822, 15.386888027191162
436 : 1688316733.1933503, 1688316748.5834637, 15.390113353729248
203 : 1688316733.1837084, 1688316748.5836022, 15.399893760681152
337 : 1688316733.196592, 1688316748.5837307, 15.387138605117798
58 : 1688316733.1807816, 1688316748.5839138, 15.403132200241089
398 : 1688316733.192776, 1688316748.5840914, 15.391315460205078
106 : 1688316733.1775298, 1688316748.5842896, 15.40675973892212
377 : 1688316733.2006578, 1688316748.5843298, 15.383671998977661
90 : 1688316733.178958, 1688316748.5845833, 15.405625343322754
314 : 1688316733.196743, 1688316748.58483, 15.388087034225464
173 : 1688316733.1834865, 1688316748.58488, 15.40139365196228
488 : 1688316733.195573, 1688316748.5850012, 15.38942813873291
437 : 1688316733.1984138, 1688316748.5853395, 15.38692569732666
483 : 1688316733.1952782, 1688316748.5853808, 15.390102624893188
216 : 1688316733.1691244, 1688316748.5855503, 15.416425943374634
399 : 1688316733.202292, 1688316748.5858035, 15.383511543273926
138 : 1688316733.1816773, 1688316748.5859382, 15.404260873794556
62 : 1688316733.1923647, 1688316748.5860457, 15.393681049346924
295 : 1688316733.1704216, 1688316748.5860827, 15.415661096572876
274 : 1688316733.1847281, 1688316748.5862398, 15.401511669158936
147 : 1688316733.182969, 1688316748.5862794, 15.403310298919678
481 : 1688316733.1951997, 1688316748.5865197, 15.391319990158081
466 : 1688316733.198802, 1688316748.58707, 15.388267993927002
433 : 1688316733.1933146, 1688316748.5876126, 15.394298076629639
246 : 1688316733.169608, 1688316748.58786, 15.418251991271973
22 : 1688316733.1658983, 1688316748.5880625, 15.42216420173645
480 : 1688316733.1951644, 1688316748.5884423, 15.393277883529663
70 : 1688316733.2015026, 1688316748.5886633, 15.387160778045654
134 : 1688316733.167726, 1688316748.590163, 15.422436952590942
11 : 1688316733.170739, 1688316748.5903628, 15.419623851776123
133 : 1688316733.179076, 1688316748.5906634, 15.411587476730347
487 : 1688316733.1955385, 1688316748.5910013, 15.39546275138855
415 : 1688316733.20272, 1688316748.5913167, 15.388596773147583
98 : 1688316733.1926377, 1688316748.5914855, 15.398847818374634
94 : 1688316733.178381, 1688316748.591763, 15.413382053375244
119 : 1688316733.1826768, 1688316748.5918062, 15.40912938117981
63 : 1688316733.1665318, 1688316748.5920963, 15.425564527511597
445 : 1688316733.2034504, 1688316748.592267, 15.388816595077515
75 : 1688316733.1924007, 1688316748.592354, 15.399953365325928
34 : 1688316733.178996, 1688316748.592459, 15.41346287727356
61 : 1688316733.1977503, 1688316748.5931745, 15.395424127578735
452 : 1688316733.2035599, 1688316748.593323, 15.389763116836548
306 : 1688316733.1958578, 1688316748.593496, 15.397638320922852
420 : 1688316733.1981132, 1688316748.5943341, 15.396220922470093
285 : 1688316733.1702635, 1688316748.5962107, 15.425947189331055
348 : 1688316733.1919227, 1688316748.5964494, 15.404526710510254
453 : 1688316733.1936421, 1688316748.5971475, 15.403505325317383
97 : 1688316733.1671343, 1688316748.5973096, 15.430175304412842
49 : 1688316733.2019165, 1688316748.59738, 15.395463466644287
102 : 1688316733.1777234, 1688316748.5983706, 15.420647144317627
438 : 1688316733.1933916, 1688316748.5985258, 15.405134201049805
